2019-03-24 00:05:21,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/ApHXz9AtYT7uRaHPgFs2Q4w,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AUzVYG7agQyS8m1K845tZAA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw
2019-03-24 00:10:12,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/ApHXz9AtYT7uRaHPgFs2Q4w,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AUzVYG7agQyS8m1K845tZAA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw
2019-03-24 00:15:13,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/ApHXz9AtYT7uRaHPgFs2Q4w,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AUzVYG7agQyS8m1K845tZAA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw
2019-03-24 00:20:12,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/ApHXz9AtYT7uRaHPgFs2Q4w,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AUzVYG7agQyS8m1K845tZAA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw
2019-03-24 00:25:13,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AUzVYG7agQyS8m1K845tZAA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw
2019-03-24 00:30:11,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AUzVYG7agQyS8m1K845tZAA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw
2019-03-24 00:35:13,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AUzVYG7agQyS8m1K845tZAA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw
2019-03-24 00:40:12,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AUzVYG7agQyS8m1K845tZAA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw
2019-03-24 00:45:12,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AUzVYG7agQyS8m1K845tZAA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw
2019-03-24 00:50:12,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AUzVYG7agQyS8m1K845tZAA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw
2019-03-24 00:55:11,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AUzVYG7agQyS8m1K845tZAA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw
2019-03-24 01:10:12,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/A6uOZzJJQQY6COJq_MjN30Q
2019-03-24 01:20:12,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/AUzVYG7agQyS8m1K845tZAA
2019-03-24 01:25:11,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/AUzVYG7agQyS8m1K845tZAA
2019-03-24 01:30:10,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/AUzVYG7agQyS8m1K845tZAA,https://apple.news/A6uOZzJJQQY6COJq_MjN30Q
2019-03-24 01:35:11,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/AUzVYG7agQyS8m1K845tZAA
2019-03-24 01:40:10,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/AUzVYG7agQyS8m1K845tZAA
2019-03-24 01:45:12,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/AUzVYG7agQyS8m1K845tZAA
2019-03-24 01:50:11,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/A6uOZzJJQQY6COJq_MjN30Q
2019-03-24 01:55:11,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/A6uOZzJJQQY6COJq_MjN30Q
2019-03-24 02:00:11,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/A6uOZzJJQQY6COJq_MjN30Q
2019-03-24 02:05:10,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/A6uOZzJJQQY6COJq_MjN30Q
2019-03-24 02:10:12,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/A6uOZzJJQQY6COJq_MjN30Q
2019-03-24 02:15:11,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/A6uOZzJJQQY6COJq_MjN30Q
2019-03-24 02:20:10,https://apple.news/ADgkELytPTpO6Uo77FZUYhw,https://apple.news/A2mClr5z8RWa830Bu6knErA,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/A6uOZzJJQQY6COJq_MjN30Q
2019-03-24 02:25:11,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/ARlzgBwmKTdeuvUnuizbWhQ,https://apple.news/ArOVICPk_Q6eHlKCgKZfr4g,https://apple.news/ASgVTb5woQ2W4TAIae64X8g
2019-03-24 02:30:11,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/ARlzgBwmKTdeuvUnuizbWhQ,https://apple.news/ArOVICPk_Q6eHlKCgKZfr4g,https://apple.news/ASgVTb5woQ2W4TAIae64X8g
2019-03-24 02:35:12,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/ARlzgBwmKTdeuvUnuizbWhQ,https://apple.news/ArOVICPk_Q6eHlKCgKZfr4g,https://apple.news/ASgVTb5woQ2W4TAIae64X8g
2019-03-24 02:45:11,https://apple.news/AHaRFn367QNmT2EMpSOTa9g,https://apple.news/ARlzgBwmKTdeuvUnuizbWhQ,https://apple.news/AkLVT7Ba2RKWxigKk4Rpiuw,https://apple.news/ArOVICPk_Q6eHlKCgKZfr4g,https://apple.news/ASgVTb5woQ2W4TAIae64X8g
